Archive_Date,Group_ID,waiting_0_3,waiting_12_15,waiting_15_18,waiting_18plus,waiting_3_6,waiting_6_9,waiting_9_12,spec_1,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19,spec_2,spec_20,spec_21,spec_22,spec_23,spec_24,spec_25,spec_26,spec_27,spec_28,spec_29,spec_3,spec_30,spec_31,spec_32,spec_33,spec_34,spec_35,spec_36,spec_37,spec_38,spec_39,spec_4,spec_40,spec_41,spec_42,spec_43,spec_44,spec_45,spec_46,spec_47,spec_48,spec_49,spec_5,spec_50,spec_51,spec_52,spec_53,spec_54,spec_55,spec_56,spec_57,spec_58,spec_59,spec_6,spec_60,spec_61,spec_62,spec_63,spec_64,spec_65,spec_66,spec_67,spec_68,spec_69,spec_7,spec_70,spec_71,spec_72,spec_73,spec_74,spec_75,spec_76,spec_77,spec_8,spec_9
2017-06,group_8,0.21693625118934348,0.11988582302568981,0.09134157944814462,0.08277830637488107,0.18934348239771645,0.16460513796384396,0.1351094196003806,0,0,0,4,34,0,0,43,0,51,0,0,42,110,15,93,4,0,0,0,0,60,0,0,0,15,18,0,0,0,3,43,0,0,31,0,73,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,25,40,4,0,13,0,0,0,0,0,32,69,8,0,0,124,49,0,0,0
2017-07,group_2,0.17976513098464317,0.12917795844625113,0.1093044263775971,0.11382113821138211,0.17253839205058719,0.15176151761517614,0.14363143631436315,0,7,0,39,33,6,1,15,0,0,0,5,22,42,0,8,3,0,0,23,10,10,0,14,11,15,25,7,0,0,0,70,0,7,83,0,63,45,23,46,11,0,8,3,14,3,0,13,32,0,5,0,0,24,20,0,0,74,0,0,0,60,0,5,0,0,14,50,24,22,0,0,47,0,0,45,0
2017-07,group_3,0.21829762594093804,0.11059640995946729,0.09438332368268675,0.07469600463231037,0.18529241459177764,0.1696583671105964,0.1470758540822235,0,16,0,0,65,4,18,32,0,54,0,27,80,237,20,106,57,0,0,0,2,47,0,0,0,29,23,0,0,0,7,52,0,19,155,15,145,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,15,0,9,41,4,0,48,7,7,2,4,0,29,57,19,0,0,117,70,0,13,12
2017-07,group_4,0.24924924924924924,0.1031031031031031,0.08058058058058058,0.06256256256256257,0.2012012012012012,0.16316316316316315,0.14014014014014015,0,0,0,8,68,0,22,46,0,60,30,2,84,229,30,154,40,0,0,0,12,0,0,8,0,14,49,0,1,0,12,138,0,33,181,0,147,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,20,74,0,0,87,15,6,3,2,0,58,53,25,0,0,106,69,0,13,0
2017-07,group_5,0.22356687898089173,0.11401273885350319,0.08726114649681528,0.07070063694267516,0.19872611464968154,0.1662420382165605,0.1394904458598726,0,0,0,0,81,0,0,59,0,40,0,20,47,166,20,134,44,0,0,0,7,12,9,0,0,23,45,40,0,0,4,57,0,0,118,16,137,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,65,4,0,0,0,0,65,29,14,0,5,149,30,0,0,22
2017-07,group_6,0.20927092709270928,0.11656165616561656,0.10576057605760576,0.09495949594959496,0.18136813681368136,0.1566156615661566,0.13546354635463545,0,10,4,0,82,0,0,45,0,30,0,34,135,256,13,168,25,0,0,8,2,21,0,0,0,55,77,0,8,0,11,89,60,16,216,0,185,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,41,46,0,5,98,0,0,6,0,0,37,46,8,0,0,216,71,0,0,18
2017-07,group_7,0.23622383596753524,0.10850064075181547,0.08586074327210594,0.0773173857325929,0.19307988039299445,0.15762494660401538,0.14139256727894062,0,0,0,0,86,0,36,38,0,100,34,0,89,277,16,119,30,44,0,0,5,21,46,0,0,22,62,28,2,0,10,116,0,18,159,2,154,4,9,0,0,0,0,0,100,0,0,0,0,0,22,2,0,5,0,0,0,57,79,0,0,125,0,0,0,3,0,82,53,28,0,0,148,110,0,0,0
2017-07,group_8,0.2179245283018868,0.1160377358490566,0.09339622641509433,0.08113207547169811,0.18867924528301888,0.15660377358490565,0.14622641509433962,0,0,0,6,38,0,0,40,0,55,0,0,41,115,15,94,4,0,0,0,0,60,0,0,0,14,17,0,0,0,3,42,0,0,31,0,75,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,24,39,4,0,12,0,0,0,0,0,32,69,10,0,0,122,51,0,0,0
2017-08,group_2,0.1782178217821782,0.12151215121512152,0.10891089108910891,0.11431143114311432,0.1701170117011701,0.15751575157515751,0.1494149414941494,0,7,0,39,33,7,1,18,0,0,0,3,20,42,0,8,3,0,0,24,12,11,0,16,11,17,31,7,0,0,0,69,0,7,82,0,60,45,23,49,6,0,12,1,14,3,0,12,32,0,5,0,0,18,22,0,0,73,0,0,0,60,0,7,0,0,14,50,24,22,0,0,48,0,0,43,0
2017-08,group_3,0.2164048865619546,0.1140197789412449,0.08784176847004072,0.07737056428155904,0.18615474112856312,0.17219313554392088,0.1460151250727167,0,15,0,0,61,3,18,33,0,52,0,24,81,236,22,108,55,0,0,0,2,52,0,0,0,27,25,0,0,0,9,53,0,18,156,17,145,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,15,0,10,43,3,0,44,7,7,2,5,0,28,59,23,0,0,112,71,0,11,10
2017-08,group_4,0.24542305789213262,0.10638297872340426,0.07817911924789708,0.06432459178624443,0.2048490846115784,0.15932706580900544,0.14151410192973776,0,1,0,9,67,0,23,42,0,77,31,0,84,230,31,159,37,0,0,0,11,0,0,7,0,14,50,0,1,0,13,140,0,35,177,0,144,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,17,76,0,0,91,19,5,3,3,0,55,49,28,0,0,106,70,0,13,0
2017-08,group_5,0.23352902804957598,0.10632746249184605,0.09067188519243313,0.06979778212654925,0.19699934768427918,0.16112198303979125,0.1415525114155251,0,0,0,0,79,0,0,60,0,41,0,15,49,151,16,132,41,0,0,0,8,12,10,0,0,25,43,37,0,0,5,61,0,0,126,14,137,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,65,5,0,0,0,0,57,28,10,0,5,139,29,0,0,25
2017-08,group_6,0.20321572130415363,0.11790978115230014,0.09915140687807057,0.09781152300133988,0.18222420723537294,0.16123269316659222,0.13845466726217062,0,10,4,0,83,0,0,50,0,28,0,32,136,261,15,173,28,0,0,7,2,21,0,0,0,55,75,0,8,0,12,90,60,13,215,0,184,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,42,47,0,5,100,0,0,7,0,0,36,44,10,0,0,217,73,0,0,17
2017-08,group_7,0.2319696330662168,0.10923660902572754,0.08730493462673977,0.0788696752425137,0.18979333614508645,0.15900463939266132,0.14382117250105442,0,0,0,0,87,0,34,40,0,96,34,0,83,288,17,116,30,45,0,0,8,21,52,0,0,22,59,30,3,0,11,116,0,16,166,2,159,4,11,0,0,0,0,0,111,0,0,0,0,0,23,2,0,4,0,0,0,57,81,0,0,125,0,0,0,3,0,81,52,23,0,0,150,109,0,0,0
2017-08,group_8,0.20966183574879227,0.11980676328502415,0.09082125603864734,0.08115942028985507,0.1961352657004831,0.15265700483091788,0.1497584541062802,0,0,0,6,37,0,0,40,0,50,0,0,40,109,16,90,5,0,0,0,1,62,0,0,0,13,18,0,0,0,4,43,0,0,32,0,76,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,23,39,4,0,7,0,0,0,0,0,30,63,19,0,0,111,48,0,0,0
2017-09,group_2,0.18408880666049954,0.13506012950971322,0.1036077705827937,0.1026827012025902,0.1711378353376503,0.16003700277520813,0.14338575393154487,0,7,0,36,34,8,1,17,0,0,0,4,20,42,0,6,3,0,0,23,13,12,0,18,15,15,33,6,0,0,0,63,0,6,79,0,56,45,24,45,6,0,9,0,13,3,0,13,31,0,6,0,0,14,23,0,0,75,0,0,0,56,0,6,0,0,14,47,25,18,0,0,48,0,0,43,0
2017-09,group_3,0.2185017026106697,0.11975028376844495,0.08229284903518728,0.07377979568671963,0.18785471055618616,0.170261066969353,0.14755959137343927,0,16,0,0,65,4,18,32,0,53,0,23,84,236,20,108,59,0,0,0,3,53,0,0,0,32,29,0,0,0,9,53,0,18,158,17,145,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,1,0,16,0,10,40,4,0,47,5,7,2,3,0,34,59,20,0,0,113,65,0,11,9
2017-09,group_4,0.24468610973801286,0.11122095897182402,0.07760751359367277,0.05981216015818092,0.20168067226890757,0.16608996539792387,0.138902619871478,0,0,0,6,64,0,22,42,0,77,30,1,80,239,32,162,41,0,0,0,10,0,0,7,0,14,53,0,1,0,13,137,0,33,184,0,137,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,17,75,0,0,97,18,6,4,3,0,58,48,28,0,0,102,69,0,13,0
2017-09,group_5,0.23859881031064112,0.1024454725710509,0.08790482485128882,0.07072042300066093,0.19629874421678783,0.16457369464639787,0.1394580304031725,0,0,0,0,83,0,0,59,0,40,0,16,43,151,14,125,43,0,0,0,7,10,11,0,0,23,46,37,0,0,6,57,0,0,125,14,136,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,66,7,0,0,0,0,58,28,12,0,3,134,32,0,0,24
2017-09,group_6,0.1988536155202822,0.11992945326278659,0.10052910052910052,0.09700176366843033,0.18342151675485008,0.16358024691358025,0.13668430335097,0,10,4,0,83,0,0,50,0,31,0,31,138,255,16,176,28,0,0,7,4,21,0,0,0,56,74,0,9,0,14,94,60,14,219,0,187,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,43,47,0,6,102,0,0,6,0,0,39,47,10,0,0,216,73,0,0,18
2017-09,group_7,0.23165040305473059,0.11158252015273654,0.08697496817988969,0.07933814170555792,0.1972846839202376,0.15782774713619008,0.1353415358506576,0,0,0,0,92,0,33,38,0,98,39,0,94,283,18,115,29,45,0,0,6,20,50,0,0,23,61,27,2,0,5,115,0,16,165,3,158,4,11,0,0,0,0,0,111,0,0,0,0,0,22,2,0,4,0,0,0,50,81,0,0,122,0,0,0,3,0,80,49,24,0,0,147,112,0,0,0
2017-09,group_8,0.2090997095837367,0.12197483059051308,0.09583736689254599,0.0803484995159729,0.19554695062923524,0.14811229428848016,0.14908034849951599,0,0,0,6,38,0,0,42,0,50,0,0,41,105,16,88,4,0,0,0,2,65,0,0,0,13,19,0,0,0,4,42,0,0,33,0,75,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,23,39,4,0,8,0,0,0,0,0,31,65,14,0,0,113,45,0,0,0
2017-10,group_2,0.18181818181818182,0.13779904306220095,0.10239234449760766,0.10143540669856459,0.1722488038277512,0.16267942583732056,0.1416267942583732,0,8,0,34,35,8,3,15,0,0,0,6,20,43,0,6,4,0,0,19,8,12,0,14,11,14,30,8,0,0,0,66,0,7,81,0,55,42,18,50,6,0,7,1,14,2,0,12,29,0,6,0,0,16,17,0,0,76,0,0,0,54,0,5,0,0,8,47,24,17,0,0,42,0,0,45,0
2017-10,group_3,0.2226628895184136,0.12521246458923513,0.07365439093484419,0.07478753541076487,0.18413597733711048,0.16770538243626062,0.1518413597733711,0,16,0,0,63,4,20,27,0,47,0,25,90,229,23,113,62,0,0,0,2,52,0,0,0,32,30,0,0,0,11,49,0,18,159,19,146,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,1,0,17,0,10,43,3,0,44,5,8,2,4,0,34,58,22,0,0,108,70,0,9,8
2017-10,group_4,0.24518042511122096,0.11468116658428078,0.07760751359367277,0.06228373702422145,0.19574888779041028,0.17004448838358874,0.13445378151260504,0,1,0,7,63,0,21,42,0,73,32,2,78,239,33,159,41,0,0,0,11,0,0,8,0,13,55,0,1,0,14,138,0,32,183,0,144,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,17,71,0,0,94,19,5,2,2,0,64,49,28,0,0,95,71,0,14,0
2017-10,group_5,0.24601063829787234,0.10438829787234043,0.0797872340425532,0.06848404255319149,0.1908244680851064,0.16888297872340424,0.14162234042553193,0,0,0,0,86,0,0,49,0,40,0,18,46,148,12,127,42,0,0,0,5,13,10,0,0,18,43,39,0,0,6,55,0,0,113,15,139,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,68,5,0,0,0,0,54,28,13,0,3,138,44,0,0,27
2017-10,group_6,0.1986784140969163,0.12290748898678414,0.09955947136563877,0.1013215859030837,0.18193832599118942,0.15991189427312774,0.1356828193832599,0,10,3,0,86,0,0,50,0,29,0,31,144,260,14,168,29,0,0,9,4,21,0,0,0,58,77,0,9,0,14,95,59,14,214,0,186,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,43,46,0,6,101,0,0,7,0,0,39,47,9,0,0,218,71,0,0,18
2017-10,group_7,0.23675213675213674,0.11581196581196582,0.08376068376068375,0.07692307692307693,0.19401709401709402,0.16025641025641027,0.13247863247863248,0,0,0,0,93,0,35,40,0,95,36,0,85,275,13,112,29,49,0,0,6,24,49,0,0,23,61,29,2,0,8,113,0,13,168,3,158,3,9,0,0,0,0,0,101,0,0,0,0,0,22,2,0,4,0,0,0,47,82,0,0,119,0,0,0,2,0,82,50,35,0,0,149,114,0,0,0
2017-10,group_8,0.21656686626746507,0.12974051896207583,0.07285429141716566,0.07385229540918163,0.20159680638722555,0.1626746506986028,0.14271457085828343,0,0,0,5,40,0,0,43,0,55,0,0,35,107,16,93,4,0,0,0,2,63,0,0,0,12,18,0,0,0,4,41,0,0,33,0,67,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,24,41,4,0,6,0,0,0,0,0,30,68,13,0,0,96,35,0,0,0
2017-11,group_2,0.18962264150943398,0.1349056603773585,0.10754716981132076,0.1009433962264151,0.1632075471698113,0.15943396226415094,0.14433962264150943,0,5,0,34,37,9,3,21,0,0,0,10,20,42,0,6,5,0,0,20,9,15,0,14,10,9,31,7,0,0,0,64,0,6,80,0,55,43,22,50,5,0,6,1,14,3,0,11,30,0,8,0,0,17,20,0,0,75,0,0,0,54,0,6,0,0,9,45,26,20,0,0,40,0,0,43,0
2017-11,group_3,0.22419724770642202,0.11811926605504587,0.0860091743119266,0.07740825688073394,0.18635321100917432,0.1588302752293578,0.14908256880733944,0,15,0,0,63,5,20,30,0,46,0,27,93,226,22,106,65,0,0,0,2,50,0,0,0,35,31,0,0,0,7,50,0,18,160,9,144,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,15,0,9,41,4,0,44,6,9,2,2,0,32,61,13,0,0,113,73,0,8,7
2017-11,group_4,0.2385589094449854,0.11733203505355404,0.08471275559883155,0.06621226874391431,0.19474196689386564,0.16747809152872445,0.13096397273612465,0,0,0,2,63,0,20,43,0,79,32,2,80,248,31,153,40,0,0,0,12,0,0,8,0,15,57,0,1,0,14,140,0,32,189,0,147,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,15,76,0,0,97,20,5,2,3,0,66,50,31,0,0,95,73,0,14,0
2017-11,group_5,0.23470744680851063,0.10704787234042554,0.07513297872340426,0.07247340425531915,0.2014627659574468,0.16422872340425532,0.1449468085106383,0,0,0,0,82,0,0,51,0,55,0,20,45,138,12,130,42,0,0,0,6,12,8,0,0,19,45,37,0,0,6,58,0,0,108,6,139,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,68,5,0,0,0,0,57,32,6,0,2,141,51,0,0,25
2017-11,group_6,0.20299427564949363,0.12197269925143109,0.09907529722589167,0.09951563188022898,0.17789520035226772,0.15984147952443858,0.13870541611624834,0,10,3,0,89,0,0,53,0,28,0,33,139,255,14,170,31,0,0,6,5,21,0,0,0,59,77,0,9,0,16,91,58,14,213,0,187,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,41,47,0,6,100,0,0,8,0,0,39,47,13,0,0,215,71,0,0,17
2017-11,group_7,0.23329021129797325,0.11772315653298836,0.08710651142733937,0.07589478223372143,0.19448037947391117,0.15998275118585598,0.13152220784821045,0,0,0,0,96,0,33,40,0,91,37,0,77,282,16,115,29,44,0,0,6,22,42,0,0,24,61,25,2,0,6,109,0,13,174,2,162,2,10,0,0,0,0,0,105,0,0,0,0,0,20,3,0,3,0,0,0,48,80,0,0,122,0,0,0,2,0,79,51,32,0,0,143,111,0,0,0
2017-11,group_8,0.2211253701875617,0.13030602171767028,0.08193484698914116,0.07798617966436328,0.19052319842053306,0.1648568608094768,0.1332675222112537,0,0,0,5,40,0,0,41,0,51,0,0,32,107,17,88,4,0,0,0,2,64,0,0,0,12,18,0,0,0,4,42,0,0,34,0,51,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,26,41,5,0,17,0,0,0,0,0,32,70,19,0,0,105,34,0,0,0
2017-12,group_2,0.18486590038314177,0.13122605363984674,0.11302681992337164,0.10057471264367816,0.1685823754789272,0.15900383141762453,0.14272030651340997,0,3,0,35,35,9,2,12,0,0,0,8,18,40,0,6,5,0,0,22,10,15,0,15,9,8,33,9,0,0,0,65,0,6,80,0,57,39,23,53,6,0,6,1,13,1,0,11,27,0,8,0,0,17,22,0,0,72,0,0,0,53,0,4,0,0,10,48,25,21,0,0,40,0,0,42,0
2017-12,group_3,0.22023121387283237,0.11560693641618497,0.09132947976878612,0.07167630057803469,0.18959537572254334,0.1653179190751445,0.146242774566474,0,14,0,0,62,4,20,30,0,48,0,27,93,221,19,108,62,0,0,0,1,52,0,0,0,31,31,0,0,0,6,47,0,13,163,11,145,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,2,0,15,0,10,41,3,0,45,7,9,2,3,0,33,57,14,0,0,114,74,0,6,7
2017-12,group_4,0.23685479980704294,0.11095031355523396,0.08490110950313555,0.06319343945972021,0.19826338639652677,0.16835504100337675,0.13748191027496381,0,1,0,4,59,0,22,44,0,78,32,2,82,249,28,165,41,0,0,0,13,0,0,8,0,15,58,0,0,0,15,142,0,24,186,0,149,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,18,72,0,0,103,22,6,2,2,0,66,50,23,0,0,100,77,0,14,0
2017-12,group_5,0.24128503075871496,0.09979494190020506,0.06425153793574846,0.059466848940533154,0.21189336978810663,0.1722488038277512,0.15105946684894053,0,0,0,0,81,0,0,54,0,49,0,19,46,138,13,119,42,0,0,0,7,12,5,0,0,17,41,37,0,0,5,61,0,0,104,8,133,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,67,6,1,0,0,0,59,32,9,0,3,133,45,0,0,20
2017-12,group_6,0.20350109409190373,0.11903719912472648,0.10284463894967177,0.10240700218818381,0.17286652078774617,0.15798687089715535,0.1413566739606127,0,10,2,0,88,0,0,54,0,28,0,32,138,263,13,172,33,0,0,6,3,21,0,0,0,59,80,0,9,0,12,93,57,13,215,0,187,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,43,47,0,8,93,0,0,7,0,0,42,48,13,0,0,216,72,0,0,17
2017-12,group_7,0.22892074198988197,0.11256323777403035,0.08853288364249579,0.07504215851602024,0.19688026981450252,0.1627318718381113,0.13532883642495785,0,0,0,0,98,0,35,40,0,95,38,0,85,298,14,120,29,45,0,0,6,23,43,0,0,25,59,27,2,0,8,110,0,16,174,2,163,4,9,0,0,0,0,0,107,0,0,0,0,0,20,3,0,2,0,0,0,48,80,0,0,125,0,0,0,3,0,77,51,30,0,0,144,114,0,0,0
2017-12,group_8,0.21224086870681144,0.12537018756169793,0.09871668311944719,0.07601184600197433,0.19151036525172754,0.16090819348469892,0.13524185587364265,0,0,0,5,34,0,0,43,0,55,0,0,37,109,14,89,5,0,0,0,4,59,0,0,0,12,18,0,0,0,4,42,0,0,33,0,51,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,28,42,4,0,17,0,0,0,0,0,33,68,13,0,0,108,36,0,0,0
2018-01,group_2,0.18984962406015038,0.12687969924812031,0.11654135338345864,0.10526315789473684,0.16635338345864661,0.15319548872180452,0.14191729323308272,0,3,0,38,34,9,3,10,0,0,0,9,20,43,0,7,5,0,0,20,11,14,0,12,15,11,33,10,0,0,0,64,0,6,81,0,57,42,22,52,9,0,10,1,14,2,0,13,27,0,8,0,1,19,24,0,0,72,0,1,0,53,0,4,0,0,9,50,28,2,0,0,44,0,0,42,0
2018-01,group_3,0.21372328458942633,0.12317210348706412,0.10011248593925759,0.07874015748031496,0.18785151856017998,0.16029246344206974,0.1361079865016873,0,15,0,0,66,4,21,32,0,56,0,23,102,240,24,118,61,0,0,0,1,51,0,0,0,35,33,0,0,0,6,49,0,8,161,8,142,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,3,0,12,0,13,47,4,0,46,6,10,2,2,0,35,60,0,0,0,120,79,0,8,9
2018-01,group_4,0.23644148430066603,0.10418648905803997,0.09134157944814462,0.06660323501427212,0.1917221693625119,0.16841103710751665,0.1412940057088487,0,1,0,9,60,0,25,49,0,82,35,4,87,243,26,169,39,0,0,0,15,0,0,10,0,17,58,0,0,0,16,142,0,29,191,0,146,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,17,72,0,0,100,21,10,3,2,0,65,53,4,0,0,103,84,0,13,0
2018-01,group_5,0.24639580602883354,0.10288335517693316,0.07142857142857142,0.06028833551769332,0.20314547837483618,0.16775884665792923,0.14809960681520315,0,0,0,1,87,0,0,53,0,51,0,20,53,143,13,126,45,0,0,0,6,13,6,0,0,16,40,39,0,0,7,59,0,0,109,8,140,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,68,7,2,0,0,0,65,34,0,0,2,137,50,0,0,21
2018-01,group_6,0.20165145588874403,0.11647109952194698,0.10343328987396784,0.09908735332464146,0.17557583659278575,0.1638418079096045,0.13993915688830944,0,10,4,1,90,0,0,57,0,31,0,33,147,263,16,171,33,0,0,6,3,22,0,0,0,60,84,0,9,0,13,96,59,12,219,0,185,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,39,42,0,7,96,0,1,7,0,0,44,49,0,0,0,217,69,0,0,17
2018-01,group_7,0.22772689425478768,0.11074104912572856,0.09408825978351373,0.07993338884263114,0.19317235636969193,0.1623646960865945,0.13197335553705244,0,0,0,0,93,0,34,42,0,102,43,0,91,300,17,119,33,38,0,0,6,27,47,0,0,24,62,30,0,0,9,111,0,17,173,1,164,4,9,0,0,0,0,0,107,0,0,0,0,0,24,2,0,3,0,0,0,51,83,0,0,123,0,0,0,3,0,80,57,5,0,0,149,119,0,0,0
2018-01,group_8,0.22063329928498468,0.11542390194075587,0.10520939734422881,0.0745658835546476,0.195097037793667,0.16036772216547499,0.12870275791624106,0,0,0,5,32,0,0,42,0,45,0,0,36,105,15,91,5,0,0,0,4,57,0,0,0,7,17,0,0,0,4,42,0,0,34,0,52,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,4,0,0,29,44,2,0,14,0,0,0,0,0,32,66,3,0,0,109,34,0,0,0
2018-02,group_2,0.19172932330827067,0.12781954887218044,0.1118421052631579,0.10902255639097744,0.17293233082706766,0.1475563909774436,0.13909774436090225,0,6,0,40,32,8,2,13,0,0,0,11,18,45,0,6,4,0,0,20,10,14,0,10,12,10,35,7,0,0,0,63,0,6,83,0,56,44,24,55,9,0,11,3,13,3,0,13,28,0,9,0,1,19,23,0,0,71,0,1,0,53,0,4,0,0,9,50,25,0,0,0,42,0,0,43,0
2018-02,group_3,0.22087244616234125,0.12147984538928769,0.09607951408061845,0.08061844284925455,0.18553285477636663,0.16178906681391497,0.13362782992821645,0,15,0,2,66,4,19,34,0,53,0,24,106,237,22,121,67,0,0,0,1,52,0,0,0,38,34,0,0,0,8,46,0,9,159,9,142,0,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,3,0,12,0,11,42,4,0,45,5,12,2,1,0,37,59,0,0,0,120,83,0,9,11
2018-02,group_4,0.23617619493908154,0.10637300843486411,0.09137769447047797,0.07450796626054358,0.19165885660731022,0.16073102155576383,0.13917525773195877,0,2,0,12,61,0,25,49,0,85,33,4,85,259,30,174,39,0,0,0,16,0,0,9,0,18,58,0,1,0,13,140,0,31,191,2,148,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,18,70,0,0,103,21,10,3,2,0,64,52,6,0,0,103,85,0,14,0
2018-02,group_5,0.23812621990891347,0.10930383864671438,0.07091737150292778,0.06441119063109954,0.20104098893949252,0.16916070266753416,0.14703968770331816,0,0,0,2,82,0,0,53,0,57,0,22,54,152,14,127,45,0,0,0,7,13,6,0,0,20,37,36,0,0,6,59,0,0,109,9,143,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,71,7,2,0,0,0,60,35,0,0,2,135,46,0,0,21
2018-02,group_6,0.2006039689387403,0.12036238136324418,0.10267471958584987,0.0992234685073339,0.18032786885245902,0.15789473684210525,0.13891285591026747,0,10,5,1,93,0,0,56,0,30,0,33,148,258,16,178,32,0,0,6,2,24,0,0,0,60,83,0,9,0,9,96,62,10,215,0,185,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,7,101,0,1,7,0,0,49,50,0,0,0,222,68,0,0,18
2018-02,group_7,0.22933111757374325,0.11134191940174491,0.09555463232239302,0.08226007478188617,0.18944744495222268,0.1607810552555048,0.1312837557125052,0,0,0,0,96,0,33,43,0,101,47,0,97,305,16,126,31,40,0,0,6,26,47,0,0,20,61,30,0,0,9,111,0,16,170,1,155,4,10,0,0,0,0,0,107,0,0,0,0,0,26,3,0,2,0,0,0,54,84,0,0,125,0,0,0,2,0,78,59,4,0,0,147,115,0,0,0
2018-02,group_8,0.21820062047569805,0.10858324715615306,0.10134436401240951,0.07859358841778696,0.19441571871768357,0.16339193381592554,0.13547052740434332,0,0,0,5,27,0,0,42,0,46,0,0,35,108,15,88,6,0,0,0,5,56,0,0,0,8,17,0,0,0,3,43,0,0,34,0,52,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,2,0,0,24,43,2,0,16,0,0,0,0,0,31,67,3,0,0,108,34,0,0,0
2018-03,group_2,0.19363891487371376,0.12722170252572498,0.11412535079513564,0.11225444340505145,0.16557530402245088,0.14405986903648269,0.1431244153414406,0,4,0,42,32,9,3,12,0,0,0,9,19,46,0,6,4,0,0,23,8,14,0,13,13,11,34,8,0,0,0,59,0,6,82,0,54,46,24,57,10,0,11,3,13,1,0,13,27,0,7,0,1,18,23,0,0,73,0,1,0,53,0,5,0,0,11,49,26,0,0,0,43,0,0,43,0
2018-03,group_3,0.21731936017650302,0.11913954771097628,0.09597352454495311,0.08604522890237176,0.1847766133480419,0.1594043022614451,0.13734142305570876,0,15,0,0,63,5,18,32,0,55,0,26,106,236,21,119,66,0,0,0,2,52,0,0,0,39,38,0,0,0,8,49,0,10,160,9,142,0,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,2,0,12,0,11,42,4,0,47,5,13,2,1,0,37,59,0,0,0,116,83,0,10,11
